source,target,score
ACTR1A,MICU3,0.07840975
TAFA5,RTN4,0.07840935
SHARPIN,BCAR1,0.07840933
PDE8A,SMAD2,0.07840864
SCARB2,ZBTB39,0.07840765
ELP4,ZFTRAF1,0.07840655
PSG8,TPD52,0.078406006
MBP,ZNF431,0.07840569
GPATCH4,CIP2A,0.07840558
RTN3,XPO6,0.0784055
TLCD5,ELMO1,0.07840512
ZMIZ1,SGIP1,0.07840432
SLMAP,TRPS1,0.07840427
EOLA2,CCDC122,0.078403525
LINC00923,ARID1B,0.07840269
NLK,ATP1B1,0.078401454
GPR63,FUT8,0.07840013
GOLIM4,TCHP,0.07840004
CLEC16A,PEX5L,0.078399606
PLGLB1,ZNF429,0.07839916
CEP170,TRPV3,0.07839895
KLHL5,ARFGEF2,0.078398906
GANC,REV3L,0.078398764
PARP8,ABCC1,0.0783986
ARHGAP21,ACACA,0.07839802
SMG1,LATS2,0.07839752
SLC8A1,LZIC,0.078397
SUGP2,ALDH3A2,0.07839626
FTCDNL1,DYSF,0.078395925
MPPE1,C1D,0.07839568
PBX1,FGFR2,0.07839533
WDFY3,CCPG1,0.07839533
KCTD18,STK3,0.07839502
PHACTR4,MICU3,0.07839466
FBXL20,HS6ST3,0.078393765
CRYBG3,CCDC122,0.078392975
NINJ2,OCIAD1,0.078392275
KMT2C,ARL8A,0.07839144
MMP16,TEFM,0.07839035
CRLS1,KSR2,0.078390054
RNF216,TBC1D15,0.078389086
GRIK4,RAB9A,0.07838804
PLCL2,PSPC1,0.0783879
GALNT10,ITPR2,0.078387834
PRUNE2,CDH1,0.078386895
GNA13,TMED4,0.07838685
GFPT1,CAPN7,0.07838671
ANKRD27,NFU1,0.07838603
GPATCH2L,WWOX,0.078384675
MACROD1,RNPS1,0.07838464
HERC1,CDC42BPA,0.07838432
NCALD,AUH,0.07838374
DNAJC1,GABRQ,0.07838261
GRIK4,EXOC3,0.07838212
KIF1B,PUS7L,0.07838162
PTPRK,SLC25A17,0.07838154
FAM185A,ITGAM,0.07838141
COL20A1,CHST11,0.07838053
GGCX,EEF1AKMT1,0.078380056
ACACB,RABL6,0.07837916
GOLM2,CCDC7,0.078379095
CNTN1,TRIM9,0.07837889
WIPF2,POLD3,0.078378595
FARSA,FAM98A,0.078377895
DCP1A,SIPA1L1,0.07837697
HIVEP3,ACOT11,0.07837611
B3GAT2,CDC40,0.07837444
PIK3R1,WBP1L,0.07837329
EXOC5,TMTC2,0.07837234
CORO6,POLD3,0.07837079
SLC25A18,ARHGEF26,0.07837049
METTL24,ATG5,0.078370236
SASH1,SPEN,0.07836811
LRRC37A3,TMEM248,0.07836775
AGFG1,RFWD3,0.07836744
LARP4B,TRIM8,0.078367
METTL25,SMARCD3,0.07836697
ADAM23,XPO6,0.0783663
ARL15,TCF25,0.0783661
APP,NAP1L5,0.07836526
RBM25,ZNF254,0.078365214
ACSBG1,KIAA1328,0.07836506
CSDE1,GOSR1,0.07836448
TNIK,LEMD2,0.07836413
LRRC8B,EPN2,0.07836386
SIDT1,CACNA1B,0.078363486
STARD9,IREB2,0.07836307
RREB1,RBPJ,0.078362755
SHISA6,THOC1,0.07836258
RAB28,MBD2,0.07836159
CERS4,SLC39A9,0.07836149
TRAK1,LRIG1,0.078358375
TBC1D4,STARD3,0.07835736
NLGN4Y,LARP4B,0.07835664
CD46,ULK2,0.07835568
GDPD1,NUP214,0.07835457
TESK2,SPCS3,0.07835399
MAGI3,XPO6,0.07835378
RPAP2,SENP2,0.07835361
PCID2,CDC25A,0.07835351
ZBTB38,ENSG00000257545,0.07835218
PAK3,DENND1A,0.07835079
FBXL20,TOR1AIP2,0.0783504
FAM153A,PCDH7,0.078349635
SEMA6D,NLGN4X,0.0783492
NAV2,TAOK1,0.07834827
LRRC28,ENSG00000284461,0.07834819
PAFAH1B1,PFDN1,0.07834702
SLC25A33,TOB1,0.07834594
BCL2,SDHB,0.07834585
FAM111A,PPFIBP2,0.078344755
CYREN,HUNK,0.0783444
PID1,NAV2,0.07834426
ROCK1,ZNF532,0.07834425
NAV2,PRKCSH,0.078344144
SHROOM1,AGPAT4,0.07834377
SORT1,PHACTR2,0.078342535
CCDC112,WASHC5,0.078341074
STAT5B,ASTN1,0.078339584
ZNF324,MGMT,0.078338824
SYBU,FAM172A,0.07833821
BIRC2,RPS6KA5,0.07833772
DIPK1C,RHEB,0.07833708
PRICKLE3,METTL16,0.07833698
ASB8,ATXN1,0.07833686
MED23,FOXN2,0.078336835
MAP3K3,ARMH3,0.07833669
KLHL32,JMJD1C,0.07833612
BOD1,ANKH,0.078335814
PPP2R5C,TCFL5,0.078335516
PLCB1,COG5,0.07833535
SNRNP48,DIAPH2,0.07833527
CAB39,MTX1,0.078333676
TRAPPC13,HIF3A,0.07833367
GNPTAB,ABCC1,0.078332745
KCNH8,OGFOD3,0.078332074
NHSL2,SORBS1,0.07833132
PAK3,NUDT5,0.07833067
ANKRD17,ORMDL1,0.07833029
TAB2,TMEM41B,0.07832975
ESRRG,AACS,0.07832842
TMEM164,CLTC,0.07832836
TRAF3,ANO4,0.078328066
PCNX2,ZNF800,0.07832723
ANK3,NECAB1,0.07832518
DOK6,SPTBN1,0.07832466
PSMD14,ABCC1,0.07832401
SMURF2,COG5,0.07832262
PDE1C,TATDN1,0.07832203
SLC22A15,ZNF32,0.078320526
TBC1D5,GATAD1,0.0783205
SKAP2,MIS18BP1,0.07832032
NEK3,SIPA1L1,0.078319445
CDYL,PAN3,0.07831885
PDCD7,HLCS,0.07831855
UBE3A,AP1G2,0.07831673
PAFAH1B2,IPP,0.07831584
FUT8,ZNF224,0.078315206
CSMD3,OPRM1,0.07831456
SUCLA2,DYNC1H1,0.07831444
KCNIP4,XPO4,0.07831426
GMEB1,RNF214,0.07831349
GRIK4,OPRD1,0.07831065
ABHD6,RNF13,0.0783101
MAP4K3,FUT8,0.07830961
PTPRA,PLEKHO1,0.07830752
EFHC1,HDLBP,0.07830732
TTLL11,PSEN1,0.07830713
SEPTIN2,ENSG00000260861,0.078306705
LARGE1,DZIP3,0.078306414
HECTD1,PHACTR4,0.07830595
SCAI,DZIP3,0.078305215
PARVB,RNF169,0.078304924
LRCH3,KSR2,0.078303896
CNTN4,LPP,0.07830364
YAF2,ERP44,0.07830325
SUSD6,ZNF789,0.07830316
TMEM50B,DIP2B,0.07830298
GTF3C4,NACC2,0.078302585
NUMA1,FER,0.07830094
PTPRG,MYSM1,0.07829996
GRM7,REV1,0.078299455
SEPTIN7,PHACTR2,0.078299254
ZNF254,NXPE3,0.07829598
ARFGEF2,GATC,0.07829595
PAK5,ZNF638,0.07829425
ANXA7,BCL2L13,0.07829378
COL19A1,TRAF3,0.07829268
CELF2,BIRC2,0.078291856
NSMCE2,UBE2K,0.07829146
IARS1,XPNPEP3,0.07829098
NAV1,TEX10,0.07829047
CLASRP,DNAJC5,0.07828837
DPP6,CUL5,0.07828833
ABL1,DTWD1,0.07828763
FGF13,THEM4,0.07828758
FAM118B,CUL4A,0.078287445
PKNOX2,MYSM1,0.07828655
TFG,WDR20,0.07828485
PLAGL1,CCDC88A,0.07828482
CIT,PPP2R2B,0.078284554
FRMPD4,BAG4,0.07828403
SUGP2,HPCAL1,0.07828308
ROR1,NSF,0.07828265
RWDD2A,PLEKHA1,0.078282304
HS6ST3,HERC2,0.07828218
MAP2K5,DNAAF9,0.078281246
DDX17,TTC5,0.07828074
HERC4,NUP107,0.07828034
LARGE1,GAS7,0.07827998
MAN1A1,HPCAL1,0.07827916
CDH13,TRAF3,0.07827794
TPD52,DDX17,0.07827656
ARID4B,ATG10,0.0782763
SLC12A2,PSMF1,0.078275405
RARB,SHTN1,0.078274444
KRIT1,UBE2G2,0.07827308
SYT14,SUCLG2,0.07827214
N4BP2L2,CEP164,0.078271516
YLPM1,SLITRK5,0.07827107
WDR44,TLCD4-RWDD3,0.07827025
NEURL4,PGGT1B,0.07826748
SLC25A44,RPA1,0.07826661
PHACTR4,KCNH8,0.07826638
RTCA,TTL,0.07826636
PPP2R2B,AKAP9,0.078266345
SLCO3A1,MFSD11,0.07826603
PCSK6,SLC14A2,0.078265674
SRRM3,ITFG1,0.07826492
ZNF512,TCF12,0.07826475
DIS3L2,RAB3C,0.07826426
ANO4,KLHL42,0.07826406
PUM3,COG5,0.078264005
PES1,GSTM2,0.07826295
COBL,GNPAT,0.0782616
HSPA4L,FOXJ3,0.07826022
DYNC2H1,ROCK1,0.07825983
AGPAT4,ZNF322,0.07825956
RPTOR,TRIM2,0.07825913
FAM135A,WWOX,0.078258865
MRPS9,CHTOP,0.078257844
POLA1,ZFC3H1,0.07825772
ZEB2,MAPK8,0.07825736
B4GALT5,MVP,0.07825712
CDK19,PRKCE,0.0782553
SRRM1,NBPF26,0.07825517
ANKIB1,SENP2,0.07825501
SLC4A8,ULK2,0.07825453
NAV1,HDAC8,0.078254305
KATNBL1,TCF4,0.07825341
PCNX2,SLC35F3,0.07825338
CSMD1,OLA1,0.07825313
PCDH11Y,PEAK1,0.07825278
ZNF658,ST3GAL5,0.078252606
RNGTT,RNF13,0.07825175
SMPD1,ZNF350,0.0782508
CTNNA1,MITD1,0.07825034
CNTN1,PRPSAP1,0.07824948
SND1,MGLL,0.07824783
TACR1,HDAC8,0.078247525
BDP1,ANKRD18B,0.0782466
NIPAL3,TTC5,0.07824648
SNAPC3,AGTPBP1,0.07824456
ARFGEF2,CACNA1B,0.07824432
MFSD1,HHIP,0.078243874
TNIK,SPCS3,0.0782435
NSMAF,NDFIP1,0.078241326
OLR1,KDM1B,0.07824124
PTPRA,STRBP,0.078240864
ITSN2,INTS9,0.07824051
TRIM2,FBXO33,0.07823994
NAV3,MRPL1,0.078239836
ERP44,BACH1,0.07823958
PBRM1,SARS1,0.078239486
GLCCI1,ARFGEF1,0.07823843
ANAPC10,CYP27A1,0.07823736
PCMTD1,NIPBL,0.07823733
TAB1,SGMS1,0.07823667
MYO18A,CDH11,0.07823632
FMN1,THOC1,0.07823561
TMEM63A,XPO1,0.07823166
MRTFA,MBNL2,0.07823018
RAPGEF5,SLC39A9,0.078230016
BASP1,DYNC1H1,0.078229815
RTKN,PDCD6IP,0.0782295
ZNF536,ESRRG,0.07822921
VPS53,BMAL1,0.07822918
MTX2,NFU1,0.07822912
COPS7B,UPF2,0.07822912
ENSG00000175806,GAREM1,0.07822897
FOXN3,SON,0.07822803
CEP44,KCNS3,0.07822775
SH3PXD2B,LIN52,0.07822656
GDAP2,CDC40,0.078226246
LRBA,CELF1,0.07822569
ADK,RNF111,0.07822556
STARD13,EPG5,0.07822509
MLLT10,USO1,0.0782247
PPP2CB,GNG12,0.07822446
DOCK2,BCAR3,0.07822373
KIAA0319L,P2RX7,0.07822367
RPS6KA2,FOXN2,0.07822362
KRT10-AS1,APPL2,0.07822291
C2CD5,XPO4,0.07822279
CLASP1,RAD54L2,0.078222685
INTU,PSMB7,0.07822245
PC,RBM26,0.078221686
PKD1,ZNF248,0.07822158
MRPS35,GRID1,0.078221105
RERE,DNAJC1,0.07821932
PWP1,RIPK2,0.07821847
PRKCA,WASF2,0.07821841
ANKS1B,ZNF277,0.078217946
ZYG11B,ZC3H18,0.07821777
PRKCE,ENSG00000266302,0.07821771
AMN1,ABLIM2,0.07821766
SMURF1,MICA,0.078217655
ANAPC16,GANC,0.07821739
NF1,ITPK1,0.078217156
DMD,SLC25A43,0.07821672
STON2,GOLGB1,0.078216605
HPRT1,ABAT,0.07821628
SDCCAG8,CAMKMT,0.07821613
HMOX2,CUL5,0.078215905
KCNB1,PREP,0.07821575
GMDS,ZDHHC9,0.078215085
DOCK3,NUP58,0.07821428
PPTC7,TPRG1,0.07821294
KPNA1,PGM1,0.078212865
CYFIP2,TRIO,0.078212224
GLCCI1,MICU2,0.0782116
RGS7,ASTN1,0.078210585
ENSG00000268797,OTUD7B,0.07821015
MAP2,TMEM170B,0.078209266
VRK2,AKT3,0.078208625
DLGAP2,ZNF800,0.078207895
MTUS2,BDP1,0.07820734
SMYD2,SHOC2,0.07820679
SUSD4,CDK19,0.07820588
LARGE1,ANKRD17,0.078205846
IQCJ-SCHIP1,PRMT7,0.07820545
MYT1L,RRP15,0.0782054
ZBTB20,SLC38A10,0.07820501
PLCB1,BMAL1,0.078203656
SPIN1,PPIL4,0.078202955
SNX6,ZNF326,0.078202575
BTAF1,NTAQ1,0.07820246
CDC23,RSRC1,0.07820166
RAP1GDS1,ZNF586,0.078201585
EFR3A,CAMTA1,0.07820136
FAR2,TJP1,0.07820074
UVRAG,SENP2,0.07819998
KIRREL3,ASB13,0.07819984
ARID2,HRH1,0.07819937
RAD51B,UGT8,0.07819917
PRDM2,NXPE3,0.07819915
IGBP1,PIGN,0.07819902
ADK,GPBP1L1,0.07819898
CBLN2,ITPR2,0.07819896
ASPA,ZNF777,0.07819865
ATRX,RNF168,0.07819858
SYNJ2,PSMF1,0.07819819
KCNN2,AK5,0.078197524
HDAC9,MARCHF6,0.078197084
CRTC1,TTLL12,0.07819689
MICU1,SRRM4,0.07819665
TMX4,ZNF207,0.07819405
ATG10,ATG4C,0.0781933
ZNF16,U2SURP,0.07819287
LRRC8B,PRUNE2,0.07819221
SAMD12,ST6GALNAC5,0.07819154
TBCK,ELMO1,0.07819138
ANKLE1,LMF1,0.0781906
TRIO,KCNH8,0.07818911
CDKL1,TMEM106B,0.07818824
CCNY,ZNF800,0.078187294
NR3C1,CATSPER2,0.07818725
TRMU,KHNYN,0.078187115
ROCK1,MAPK1IP1L,0.078186184
ARHGEF6,GGA1,0.07818537
GPR158,HIVEP2,0.07818443
CAMK2B,ENSG00000262633,0.07818358
GALNTL6,TMEM259,0.07818226
EPN2,ANAPC10,0.078182235
DHX9,CUEDC1,0.07818106
PIAS1,USP54,0.07817934
XPNPEP3,PPP4R2,0.078179225
MTX2,AP1M1,0.078178726
AMN1,ST8SIA4,0.078178145
TNR,MYSM1,0.07817771
FRMPD4,DNAJC11,0.07817759
RABL2B,LRRC8D,0.07817689
SIPA1L2,GRK3,0.07817587
CACNA1E,CAMTA1,0.078173555
LUC7L3,SETD4,0.07817327
AMOTL2,OPA1,0.078171566
LARS1,ANKRD33B,0.07817115
INPP4A,STK3,0.07817069
CCNY,FAF1,0.07817059
RGS6,INPP5B,0.07817043
NTRK3,USP33,0.078170076
SLC4A2,DTD1,0.0781693
CCDC66,NCOA1,0.078169115
TMEM106B,EXOC3,0.07816746
CMIP,EIF2B3,0.0781673
FBXO25,SF3B3,0.078165144
ATXN1,METTL14,0.07816406
TOR1AIP2,PRKCSH,0.07816167
PRUNE2,ATXN1,0.07816111
DIXDC1,LMAN1,0.07815936
EPC1,SLC35E2B,0.078159295
NF1,LEMD2,0.07815876
ANKRD11,TMCC3,0.078158416
TBC1D23,FAT4,0.07815809
PCDHGA1,ICMT,0.078157164
NOB1,SRP68,0.07815554
GRM7,SENP2,0.07815387
CNOT4,FRYL,0.07815316
NIPAL2,FOXO3,0.07815035
CSGALNACT1,EML6,0.07814985
UNC5D,FOXO3,0.07814975
ZNF536,FMNL2,0.07814952
SIRT3,ZNF277,0.078149356
TBC1D4,ABHD2,0.07814906
XPA,SUPV3L1,0.07814775
DIP2C,SCARB2,0.07814749
KIF13A,EFR3B,0.0781459
PTPRK,WRN,0.07814572
PICALM,RUNX2,0.07814545
FGFR2,SIPA1L1,0.0781454
KIF16B,MYSM1,0.0781451
P4HA3,MRPL39,0.07814462
PHF3,OSGEP,0.07814408
ATP2C1,IGSF11,0.078143984
PIGK,C6ORF89,0.07814391
ANKIB1,MEF2D,0.07814365
SPTLC2,MICU3,0.07814365
PDCD7,COG4,0.07814201
MOB3B,TTC13,0.07814171
C2CD5,KIAA0232,0.078141
CREB5,EML6,0.07814013
MAML2,LARP1B,0.07814005
ZHX3,RING1,0.07813976
NRXN3,RB1CC1,0.07813879
BICRAL,FARP1,0.07813791
GLS,CRYBG3,0.07813692
ANKRD17,CARS1,0.07813646
SLC35F3,PAPSS1,0.078135975
ERAP1,DDB2,0.078135654
SENP1,AVEN,0.07813523
MTERF1,CMC2,0.078133926
SHISA9,SYT12,0.07813365
XRN1,GXYLT1,0.07812977
SLC35B1,FNBP1,0.07812967
CHCHD3,PEX5L,0.078128844
EXOC6B,PTS,0.07812809
DPYSL2,EFNA5,0.0781272
SNX9,RAB3C,0.07812649
DMD,SLC39A9,0.07812646
DST,PLAAT3,0.07812636
EMC8,SYNJ2,0.078126155
EXOSC7,FRS2,0.07812386
TTC21A,CDC40,0.07812316
LRRFIP2,PAOX,0.07812225
TDRD3,GMPR2,0.07812215
LSAMP,TRAF3,0.078121796
NLGN4Y,MIA3,0.07812086
HDAC9,PPP2R2C,0.07811885
MARCHF1,DTNB,0.07811839
SPIN1,ABHD17B,0.0781182
POGZ,AGPAT3,0.078117676
STAM2,PPP2R2B,0.0781176
XKR4,IP6K1,0.07811758
MACIR,DMAC2L,0.078116566
CDS2,TM9SF3,0.07811373
ZNF706,ACO2,0.07811278
SLCO1A2,FOXK1,0.0781126
USO1,NISCH,0.078111716
RBAK-RBAKDN,PXK,0.07811126
TMEM131L,ANKRD28,0.07811119
ZMAT4,SNX6,0.07811085
SLC25A17,ZNF277,0.07810911
KCNIP4,INPP5B,0.07810881
DAAM2,NXPE3,0.078108355
TMEM135,FAM102A,0.07810829
CHD6,VAV2,0.07810787
IMMT,RNF115,0.07810746
NRXN3,PLLP,0.07810644
FNDC3A,ARFGEF3,0.07810628
GAS7,SLC24A3,0.07810586
TSEN2,PCSK2,0.07810586
PBX1,NUDT5,0.0781058
NAV2,ARRB1,0.078104146
NEGR1,IDS,0.078103386
ENSG00000173273,GOLGA1,0.07810309
CDC42BPA,SLC25A29,0.07810237
NRG1,MGMT,0.07810174
PDE7A,AOPEP,0.07809963
MED13,RAB6A,0.07809962
TMEM144,HSPA2,0.07809945
KCNMA1,SLC7A6OS,0.07809887
ATP8A1,PITHD1,0.078098334
VPS26B,AARS1,0.078098275
SYNE1,TTC5,0.07809792
ENSG00000284461,TMEM128,0.07809772
AFF3,CNKSR2,0.07809719
OPCML,BMAL1,0.07809652
LOXL2,TRIOBP,0.07809646
MRPS9,RNF2,0.07809567
GSG1L,LHFPL3,0.078095526
DUSP3,DIP2A,0.078095324
PHLPP1,SPG11,0.07809358
CNKSR2,ANKRD11,0.07809325
TRIM9,IQSEC1,0.07809227
DGKB,RSF1,0.07809218
PDE9A,PIK3C2A,0.0780916
JMJD1C,ZNF365,0.07809094
OTUD5,PPIL4,0.07809066
CNOT2,MARS1,0.07808859
RPS6KA3,ABCC1,0.07808825
MIB1,RICTOR,0.07808805
DNM1,CLASP2,0.07808665
RBMS1,POLD3,0.07808589
DGKI,NLGN1,0.07808266
KMT2E,STS,0.07808248
OGDH,NADK2,0.07808134
OCRL,THOC1,0.07808042
SERHL2,KIN,0.078080386
ACTR3B,HIF1AN,0.07807887
R3HDM1,UBE3A,0.07807791
PPP1CA,CDK17,0.078077786
NBEA,XPO6,0.078077495
LRRC8B,UBE4B,0.07807738
SFMBT1,ELAVL2,0.078077205
RPRD1A,UCHL3,0.07807669
MXI1,PXK,0.078076676
POFUT2,TMEM254,0.07807645
PTPRA,PTGR1,0.07807626
STK33,SMARCC2,0.07807621
ACO2,RIF1,0.07807582
MBNL2,NRDE2,0.078075685
FRA10AC1,OOEP,0.078075446
KIF6,STIM2,0.07807511
DIP2B,ARSB,0.07807467
CDH12,DGKZ,0.07807423
LTN1,MYO9B,0.07807279
MAPK10,HPCAL1,0.078072704
SEPTIN8,KCNH8,0.07807233
ROBO1,ARFGEF2,0.078072034
ABCA2,HSD17B12,0.07807145
TMEM132C,NSMAF,0.07807108
PIAS1,MTCH2,0.07807032
ZSWIM6,SRP54,0.07807016
KIF2A,GNAI1,0.07807012
RFFL,SCFD2,0.07807012
FA2H,TAF15,0.078069605
DGKB,BMAL1,0.07806847
ACYP2,TP53BP1,0.07806845
WARS2,TRPC4AP,0.07806812
LARGE1,DNAJC1,0.07806807
TENM1,SLC25A12,0.07806807
TMEM41B,MET,0.078066796
MEPE,ANKIB1,0.07806679
AHCTF1,WWOX,0.07806622
RNMT,SALL3,0.078065865
TIMM23,RAB3GAP2,0.07806387
MKLN1,PPIL4,0.07806152
ENPP6,ATP9B,0.078060515
TLE4,PSMF1,0.078059934
MRTFA,PRSS12,0.078059845
AP4S1,UBE2G2,0.07805846
SDAD1,RMND5A,0.07805593
KMT5B,AP3B1,0.07805566
HMSD,FUT8,0.078055136
SMG6,DNM3,0.078054406
NBEA,LUC7L,0.07805384
INIP,INPP5B,0.078053676
POGZ,ZNF512,0.078053586
TARBP2,COPA,0.07805341
NCAM2,MAPK6,0.0780533
PREPL,BLOC1S2,0.07805224
ZNF439,NFKBIB,0.07805159
N4BP2L2,C4ORF50,0.078051336
TBC1D16,ZNF652,0.07805119
CLASP1,EMC10,0.078050785
GTF3C3,SLC35G6,0.07805059
NCK2,TNRC6A,0.07805034
CRYBG1,NFU1,0.07804965
FAXDC2,MEGF8,0.078047976
NKD1,SPDYE2B,0.07804788
SH3D19,OTUD7B,0.07804776
PRB2,RIMS1,0.07804758
C11ORF65,SCAPER,0.078047514
RELCH,MRTFB,0.078046665
TATDN3,SLU7,0.07804643
POLR2H,VPS11,0.0780457
FAM91A1,CAMK2G,0.07804547
VPS29,ZNF429,0.07804545
FBXO17,TSC22D1,0.07804442
RAPGEF4,SLC35F3,0.07804417
ANK3,ZNF738,0.07804414
GABRB3,TBC1D32,0.078044064
ANKRD17,HLCS,0.078043774
HMBOX1,SAMD4B,0.078043446
ARL14EP,ENSG00000273748,0.07804332
TUT4,C3ORF70,0.07804281
PSRC1,TCEAL4,0.078042455
VPS37A,TBX19,0.07804145
ZBTB37,DCAF1,0.07804096
KPNA1,SFXN1,0.07804065
FBXO33,PRICKLE2,0.07804006
ZNF512,ARL17B,0.07803892
GALNT13,PRKN,0.07803875
AP4E1,TMTC2,0.0780385
LSAMP,TMEM259,0.07803828
SLC25A38,GAS7,0.078038014
GPC5,CHCHD3,0.07803712
DGKI,GAS7,0.07803703
TPP2,PCMT1,0.078037
NBAS,SAMD8,0.0780359
GABPB2,PDZD8,0.07803469
MANSC1,FGF14,0.078034334
AP1B1,PILRA,0.07803417
AATK,GCLC,0.07803401
PTPRT,ZNF385B,0.078033976
DNAAF9,AFAP1,0.0780325
SESN1,NFU1,0.0780303
XKR4,LEMD2,0.07803019
SOCS6,SORT1,0.07803014
SPATA6,ARAP2,0.07803012
PBX1,TRAF3,0.07802924
TBC1D20,ENSG00000273748,0.07802728
WDR70,GABRB2,0.07802711
KANSL1,AGRN,0.07802657
MEF2A,HECW2,0.07802517
MRPL19,ARL3,0.07802438
HERC1,PAK5,0.078024365
ANKH,SHARPIN,0.07802418
TFDP2,UFL1,0.07802165
PUS7L,PHLDB1,0.07802095
GOLGA4,CNOT2,0.078018084
LPAR1,COPG2,0.07801745
PLD5,ZCCHC7,0.078017436
COG5,ZNF318,0.07801729
UNC79,CCNT2,0.0780165
ATP2B2,POLD3,0.078014754
JAM3,FBXL18,0.07801417
ZMYND8,TTC5,0.07801341
SPECC1,RCBTB1,0.07801312
SLC35G2,ZNF589,0.07801097
CLEC16A,NUP188,0.07801059
RALGAPA1,PMP22,0.07801031
HCFC2,PHF21A,0.078009315
RNF220,FBXO33,0.078009196
GNAQ,TERF2IP,0.07800873
L3MBTL4,RNF141,0.078008674
TBC1D10A,UBE2Z,0.07800865
CBFB,IPO7,0.078008495
ANKRD44,ACAD10,0.07800839
ARHGAP32,PUS7L,0.078007884
CRIM1,TRIP11,0.07800709
CHRM3,IP6K1,0.07800669
ZNG1C,FAM107B,0.07800524
PTPRD,SEC13,0.07800471
ZC3H12B,CDK9,0.078004055
CHM,TM9SF3,0.078003965
ANKS1B,PHACTR2,0.0780035
ATOSA,LCLAT1,0.07800306
DTNB,UBE2Q2,0.07800215
MTUS2,ASTN1,0.078002095
RFX3,CAMTA1,0.07800141
PCYT2,EIF2AK4,0.07800126
METTL15,ENDOD1,0.07800079
MYSM1,DDRGK1,0.0780003
RPAP2,TASOR,0.07799823
TMEM132B,FARP1,0.07799816
SCD5,ARID1A,0.077997655
UGGT1,PLS3,0.07799738
GRK3,RRP1,0.07799638
DCAF6,DIP2C,0.07799463
PPP1R21,PTPRN2,0.077994235
G6PC3,UBL3,0.07799315
PDE4A,ESYT2,0.077993065
RAB4A,SUMF1,0.07799275
GRID2,EXOC3,0.07799251
PHKB,SLC39A9,0.077992074
BPTF,FAM43A,0.07799159
YPEL2,CEP290,0.077991255
MBD5,LSS,0.07799094
STAMBP,MICU3,0.07799017
ARID1B,TYW1B,0.07798996
STARD13,ASAP1,0.07798965
EIF4E,TOP3A,0.077989504
GLUD1,PCNX2,0.07798844
PCED1B,ENSG00000278384,0.07798802
ASIC2,RAPGEF2,0.07798793
FAF1,SFSWAP,0.0779873
LUC7L3,ZCCHC2,0.07798697
SMPD1,ATP6V1D,0.077985875
DTX2,SYNJ2,0.07798546
API5,BTBD9,0.077984944
KCNH8,METTL16,0.07798487
ZFP64,FRMD4B,0.07798336
TYW1,PPP2R2B,0.07798273
ZMAT4,SOBP,0.077981666
HEPACAM,SLC25A48,0.07798124
SSH1,LHFPL2,0.077980734
TENM3,ST8SIA5,0.07798044
ZNF235,SPATA6,0.077979386
HLCS,SERINC5,0.07797868
GTDC1,MAP3K4,0.07797728
PFKM,ANKZF1,0.07797564
APBA2,CUL5,0.07797512
DPY19L1,RTN3,0.07797494
FRMD4A,CHFR,0.07797451
ACIN1,NXPE3,0.07797431
NAP1L1,HUWE1,0.077973686
LRRTM3,FAM168A,0.077972926
BRAF,CNKSR2,0.077970274
LYST,NLK,0.077969335
KCNK10,CHD2,0.077968605
CEP135,BAZ2B,0.077968344
FOCAD,HPCAL1,0.077968225
SYT1,RABL6,0.07796646
EIF4G3,PYROXD2,0.07796528
SFXN1,DYNC1LI1,0.07796488
DPP6,EIPR1,0.07796473
ZFAND2B,SAV1,0.07796396
ULK2,ATAD3A,0.07796352
MAPKAPK5,PRPS2,0.07796233
IGFL4,POLD3,0.07796137
TCF12,BOD1L1,0.07796042
IQCJ-SCHIP1,THEMIS,0.07795998
PLAAT3,RIC3,0.077958696
SEC61A2,UBXN7,0.07795793
MGAT5,TLK1,0.07795792
CNTNAP2,ARHGAP1,0.07795791
TBC1D9,MYSM1,0.077957794
HAVCR2,PEX14,0.07795767
CCZ1B,SLC39A13,0.07795671
GRM5,CUL3,0.077956505
KCNK1,UXS1,0.07795588
RALGAPA1,LANCL1,0.07795557
MSH2,GRAMD2B,0.07795533
CADM2,DDR1,0.07795481
LRRC42,GSN,0.077954456
C1QTNF3-AMACR,ANKRD12,0.077954106
GANC,PEX5L,0.07795372
ZFAND3,MYO5B,0.07795244
HIP1R,KLHL32,0.07795242
ITSN2,DNAJC21,0.07795226
RBM6,TMEM259,0.07795215
SESTD1,ENSG00000261717,0.07795211
STK11,PPRC1,0.07795075
ANKRD36C,PPM1D,0.07795066
ANK2,PSPC1,0.07794948
NRG3,TMEM259,0.07794917
AKAP8L,PPFIA2,0.07794894
ZNF678,ARHGAP17,0.07794856
NSD1,ZNF335,0.077947855
ATP2B2,PCLO,0.077947564
INPP5F,CIZ1,0.077947475
CTNND2,IARS1,0.077947445
KLHDC10,MIRLET7BHG,0.077946424
TSC22D1,ZNF225,0.077946104
TOPBP1,SUGP2,0.077945
FEZ1,FAM13C,0.07794488
CCNT2,CHL1,0.07794385
PTK2,AEBP2,0.07794336
NETO1,AGPAT4,0.07794307
NBDY,ZNG1B,0.07794255
ZNF565,AOPEP,0.077942036
RAB1A,CRB2,0.077941254
PLA2G4C,GPR37,0.07794123
GABRA4,FOXO3,0.07794114
KCNJ3,PUS7L,0.07794094
EPN2,HERC2,0.07794041
