source,target,score
CLIP1,ASXL2,0.074336454
IQSEC3,RNF115,0.07433476
GRID1,PHACTR3,0.074334234
BDP1,IREB2,0.0743322
SIPA1L1,PCNX2,0.07433011
PREX2,NT5C2,0.07432956
SH3GL2,LRRC28,0.07432787
ST18,KPNA3,0.07432766
OTUD6B,MNT,0.0743273
CLNS1A,FAN1,0.074327186
PHF3,FBXL20,0.074326925
MED10,CSRNP2,0.074326895
SLC38A9,FUT8,0.074326776
GREB1L,ZNF706,0.074324384
VPS4B,PPP6C,0.07432374
LAMA2,AGTPBP1,0.07432061
KCNQ2,STAC3,0.074320465
EFR3A,PTPRN2,0.07432035
SSH2,LINC02210-CRHR1,0.07431889
GNAO1,SAMD4B,0.074318625
AHI1,ARAP2,0.07431843
TNS3,ENSG00000196312,0.074318014
BMP2K,ARAP1,0.07431796
CTDSP2,CDC42BPA,0.07431781
GRID1,PACRG,0.074316956
SNX1,YTHDC2,0.074316435
C1ORF131,CCAR1,0.07431621
APP,TMEM178B,0.074315764
SLC9A9,ELMO1,0.074315585
ZBTB8OS,ZNF341,0.07431466
HIBADH,MRPL2,0.074313596
EML4,NELL1,0.0743126
RHOQ,TOB1,0.0743107
ZNF608,ACER3,0.074310474
CYSTM1,THOC2,0.074309304
ABCD3,FUT8,0.074304834
CACUL1,SLK,0.07430387
MAP4,LDLRAD3,0.074302524
PPHLN1,GFOD1,0.07430107
NTM,TLCD1,0.07429999
CLIP4,CBR4,0.07429954
EMC2,POLM,0.07429857
PCNX2,NRCAM,0.07429794
EPN2,POLD3,0.07429742
IQSEC2,PTPRG,0.07429673
CNTNAP5,PEAK1,0.0742967
APPL2,GOLGA7,0.07429465
MAN2A1,LRCH3,0.07429346
FBXL7,CHPT1,0.074292466
ANKRD18A,PKN2,0.07429163
SGK1,SRBD1,0.074291445
NTRK2,MAPRE2,0.074291416
PRKCA,GPSM2,0.07429087
PDE10A,AAK1,0.07429076
SUMF1,TMEM144,0.07428996
RTKN,CCDC15,0.07428909
HEBP1,TMOD2,0.07428843
PAPSS1,NINJ2,0.07428717
TNRC6A,MATN2,0.074286215
ZNF346,FSIP1,0.07428617
NELL2,AGAP9,0.07428514
GAB2,RASGRP3,0.074284114
SEC13,URB2,0.07428344
NPHP4,SUN1,0.074282356
GEN1,ZNF430,0.0742817
ATP9B,KLHL32,0.074281074
SIPA1L1,NEBL,0.07428072
HIPK2,CLASP2,0.074279815
HS2ST1,PLEKHH2,0.074278735
UHRF2,WDR25,0.07427638
MOB3B,DLG1,0.07427483
RC3H2,DENND11,0.07427194
ACACA,CFAP36,0.07427003
AGAP9,ZFY,0.074269794
TNPO3,ZDHHC24,0.07426762
AKT3,NELL1,0.074264355
ROCK2,POM121C,0.07426174
DLG2,KIF13B,0.074260555
DAP3,SIPA1L1,0.07425931
NDUFA10,RNF13,0.07425911
MNAT1,RAPGEF5,0.07425692
PSD3,BTD,0.074253045
ZER1,PCSK2,0.07425279
TRAF3IP1,PTPN11,0.07425257
PTPRK,GOT1,0.07425244
CABP1,NECAB1,0.074250735
ZKSCAN1,FOCAD,0.0742507
ATG13,TRAPPC8,0.074250646
CDR2,TASP1,0.074250326
TESK2,COL5A3,0.074249335
CRAMP1,TP53BP1,0.07424729
FAM193B,SIK2,0.07424723
ABI2,TARBP1,0.07424602
PICALM,CDKL5,0.074245416
SYT16,CFAP36,0.07424497
PHLDB1,PLEKHM2,0.07424002
AQR,GRIN2A,0.07423972
ASH1L,KIF1B,0.0742397
CNOT4,PREPL,0.07423765
OLFM3,SLC39A10,0.07423704
KMT2E,CLASP2,0.074236535
GALNT7,AAK1,0.07423521
YY1AP1,COG3,0.074233025
STK3,SLC25A32,0.07423289
UGT8,ZSWIM6,0.07423061
RBFOX2,LRRC28,0.0742294
ATP1A1,DNAJC1,0.074229024
CTBP2,WDR41,0.07422634
THADA,TSPAN5,0.074223496
GABRG2,LMO4,0.07422306
PCDH11Y,ZNG1E,0.07422162
WDR11,ENPP2,0.07422125
RBM45,AP3D1,0.07422057
MAP4,ELOVL1,0.074219756
CDH1,ZC3H18,0.074217044
NIPBL,XRN1,0.07421676
C1GALT1,LHPP,0.07421415
ZMAT1,MAN2A1,0.07421328
AOAH,ARID4B,0.074212305
EFNA5,ASXL2,0.0742118
CLIP4,ATP8A1,0.07421178
FRMD5,CMC2,0.074210994
FRMD4A,PID1,0.07421038
DCTN5,DSCC1,0.07421021
PCNX1,VCP,0.07420898
GNAI3,PARD3,0.07420876
FMO4,TRMT11,0.07420682
ENSG00000214265,MICAL3,0.07420587
ASH1L,PCDH7,0.07420565
C12ORF73,HIBCH,0.07420533
CCDC92,THRB,0.074203625
FRMD5,AP3M1,0.074201874
TRIM9,PTPN11,0.07420152
ADGRB3,CCDC171,0.074199915
MTDH,MARCHF1,0.07419941
DCAF6,TNRC6B,0.074199066
FRS2,ABCB7,0.07419902
PRKD1,ERMP1,0.074195474
CLASP2,H6PD,0.0741953
AP3B1,MROH1,0.07419391
ASPH,WSB1,0.0741931
UNC79,TNRC6B,0.07419278
ANKRD17,PSMC1,0.07419112
ADCY5,BCAS1,0.074191086
PICALM,AGAP1,0.07419021
SRGAP3,DZIP3,0.07419004
SAMD8,HECW2,0.07418921
LRRK1,OSBPL11,0.07418841
TMEFF2,FNTA,0.07418799
AKAP6,RPL7L1,0.07418788
SELENOS,SPTLC2,0.07418729
CTNNA1,ACER3,0.07418705
SPTBN4,SH3GL3,0.074186035
BRWD1,MROH1,0.07418497
ENSG00000262633,DNAJC1,0.074183494
RBM6,TRAPPC12,0.074183114
ENSG00000284906,CDC42BPA,0.07418244
SBF2,XRCC6,0.07418195
LNPK,PUM3,0.07418095
N4BP1,TRIO,0.07418082
SENP6,CSGALNACT1,0.07418043
ARHGEF3,PTBP3,0.07417879
DNM3,EPS15,0.074178234
EXTL3,SHTN1,0.0741775
LZTS2,PPP2R2A,0.07417745
ANKRD17,DDX17,0.074176885
ASB8,HTR7,0.07417613
FBXL4,ZSCAN18,0.074175455
SVEP1,SCD5,0.07417492
ITGA2,RAB30,0.07417483
TMEM144,ZNF407,0.074174665
ITSN2,ADAM19,0.074174136
GRID2,KPNA1,0.07417357
ZNF397,FOXJ3,0.0741728
FAM13B,SHLD1,0.07417194
KAT2B,ZNF721,0.07417162
PIGT,DAZAP1,0.07417142
MOB3B,DDX17,0.07417121
RBMX,MBD2,0.07417116
STIM2,BRAF,0.07417063
SLC24A3,PLXNA4,0.074169554
GRM3,LRCH3,0.0741678
RNF217,PDCD10,0.0741675
POLR2F,P4HA1,0.074165694
SNTG1,CFAP36,0.07416517
ST18,MAPK8IP3,0.074163064
ZFHX4,KHDRBS1,0.074160345
HNRNPM,TYRO3,0.07415959
CCDC6,MROH1,0.07415839
SNX30,CHST8,0.074155964
ST6GALNAC5,PPP2R2A,0.07415574
RAD9A,TTC19,0.07415543
EIF2B5,AFMID,0.07415453
HAGHL,SLC25A35,0.07415377
ANK3,MED12L,0.07415218
PHLDB1,ZNF318,0.074151374
CPD,ASH1L,0.07414893
TYRO3,ELAPOR2,0.074146636
ROBO2,LRRC28,0.07414627
OGT,NAPEPLD,0.074146144
RRP15,SLC2A13,0.074145935
TRIO,FAM153CP,0.07414389
PXK,ZNF292,0.07414353
EPB41L3,SPAG16,0.074142896
PTCHD4,ELF2,0.07414078
LINGO2,MAPRE2,0.074139096
NPTN,PPP2R2A,0.07413789
SOS2,CDK5RAP2,0.07413774
ENSG00000175806,GPR107,0.074136876
ZNF224,PRPF6,0.07413543
GAB1,CDC42EP1,0.07413533
ACTR1B,DGKI,0.07413335
PAK1,APP,0.074132286
ANK3,TNPO1,0.07413223
COG5,EHMT2,0.074131675
ALMS1,KLHL21,0.07413059
USP54,YWHAQ,0.07413
TCTN1,ACACA,0.074129194
RYBP,CDR2,0.07412814
UNC5CL,TRIM5,0.07412758
TTC3,RO60,0.07412658
TRMT10B,RTF2,0.07412619
DTNB,CHFR,0.07412584
NR3C1,OSBPL9,0.07412532
FBLN7,RMDN3,0.0741251
ARHGEF9,AGBL4,0.07412475
ASB1,LIMA1,0.074124604
PAFAH1B2,CAPN13,0.074123405
DNAJC6,TPTE,0.07412266
ASIC2,AKAP6,0.07412229
FOXN2,TCF12,0.07412215
ADD3,EFCAB14,0.07412131
SENP6,PAXIP1,0.07412089
DNMT3A,SMYD3,0.074120544
JAM3,RNF20,0.07412039
ARMC9,RABGAP1L,0.07412014
SORCS2,AGO3,0.07411929
TMEM163,ZFYVE16,0.074118435
AP3B1,SLAIN1,0.07411841
PELI1,NSD1,0.074117854
CTNND2,ZNF131,0.07411777
NALF1,PPP4R4,0.07411722
BNIP2,KRAS,0.074116744
PARP2,KCNB1,0.0741164
PRKAR2A,PJA2,0.07411505
TARS1,ZC3HC1,0.07411501
SHTN1,HACD2,0.07411455
MGRN1,GRIP1,0.07411448
EVI5,PDE4D,0.07411326
WDR44,ZCCHC7,0.07411109
TMEM178B,EHMT1,0.07411083
UNC5D,BLTP1,0.07411062
PLEKHA1,LIFR,0.07411056
APOO,DOCK5,0.07411031
EPRS1,RNF175,0.07410964
GRK3,PUM3,0.07410953
SGCD,TYW1B,0.07410833
IMMP2L,MLLT10,0.074107826
ABTB2,ARHGEF2,0.074106775
PLEKHA5,THRB,0.074106656
DPYD,SLC4A8,0.07410622
GNAL,KPNA1,0.074104175
SEPTIN8,TFG,0.07410396
SMIM4,RB1,0.07410337
SLC20A2,RAB3IP,0.07410306
SETD5,ASXL2,0.074101835
MYO1D,RALGDS,0.07410083
PTK2,ENSG00000281039,0.07410038
SCPEP1,CREG2,0.074100114
SS18L2,CSAD,0.074099936
DENND5B,SRBD1,0.07409801
TRHDE,CACNA2D3,0.074097924
REV1,DSCAM,0.074097715
SPSB1,AGAP9,0.07409526
TBC1D12,RANBP3,0.07409517
ENSG00000266302,HECW1,0.07409423
ZSWIM6,FLYWCH2,0.07409245
SDHAF3,TXNRD1,0.074090995
SBF2,CNTN4,0.07408934
ANK3,WLS,0.07408779
TSHZ2,ILKAP,0.07408688
KCNMA1,ARHGEF3,0.07408639
SMARCA2,COPB2,0.07408624
PBX3,SIPA1L1,0.07408609
ZNF365,LARP1,0.07408495
GRIN2B,RPL7L1,0.07408475
ASIC2,EHMT1,0.074083485
LGI1,PHYHD1,0.0740829
PCLO,NTRK2,0.07408225
NMNAT3,SNTG1,0.07408219
SRRM4,SH3RF3,0.074081555
DOCK4,NHLRC2,0.07408134
MON1A,INSR,0.07408111
PUM2,ARAP2,0.074080974
ZNF595,TTC3,0.07408067
RSRP1,ZFAND3,0.0740792
GABBR2,UBE3A,0.07407858
RPS6KA3,RANBP9,0.074078254
VGLL4,PPP2R2A,0.07407682
AGBL4,CNTNAP3B,0.07407614
EXOC4,MAPRE2,0.07407551
FAM182B,TRAF3,0.07407532
VTI1A,ICA1,0.07407214
DDX10,PID1,0.07407145
TBC1D23,RO60,0.074071
CMC1,C12ORF76,0.07407075
PARG,PTPRK,0.07406913
GOT2,FPGS,0.07406787
PARP4,PLAAT3,0.07406736
FARS2,SAMD4B,0.074065894
TEX2,LRRC28,0.07406213
GRM7,SRSF4,0.07406195
ZNF75D,HERC2,0.07406083
SGK3,TJP1,0.07405955
RASGEF1B,SYT9,0.074059166
SH3KBP1,PNN,0.074058674
PTPN4,KPNA1,0.07405608
PKP4,HIBADH,0.074054725
PACS1,UBE3A,0.07405414
XPA,ACP7,0.074052274
ARHGEF7,RMDN3,0.07405059
PLLP,GOSR1,0.07405045
PKIG,SPAG16,0.0740482
PRKAR2A,CADM2,0.074047424
B3GAT2,SERP2,0.07404714
OCLN,MMAB,0.07404654
PLAA,N4BP2L2,0.074046046
KIF3A,LDLRAP1,0.0740458
TTLL4,BICRAL,0.07404431
CFTR,CDK17,0.074043356
RPE,MYO1D,0.074043185
ZEB1,MTMR3,0.07404094
RIOX2,CUEDC1,0.07404036
FKBP7,ADIPOR2,0.07403974
UBR2,CTBP2,0.07403948
DUSP22,NEK3,0.07403935
DAAM2,BPNT2,0.07403829
DCC,KRBOX5,0.07403805
ENC1,NIN,0.074037835
ANAPC5,ENSG00000175806,0.074036345
TOMM20,RECQL5,0.07403548
SLC24A2,API5,0.07403506
HRH2,POM121C,0.07403378
ZMAT1,OGFRL1,0.074033745
ME1,CLASP2,0.07403273
TESK2,IMP4,0.07403243
UBE2H,ANLN,0.07403182
CDIP1,GTF2F2,0.07402986
ASPA,KMT2C,0.0740281
TM7SF3,NFE2L1,0.07402769
MSANTD1,DHX15,0.07402683
NEK1,FANCL,0.07402657
NMNAT2,SNX24,0.07402405
STOX1,TRAF3,0.074023806
SYBU,LMO4,0.074023515
ATP11B,PPP1R21,0.07402341
DNER,RAP1GDS1,0.07402288
TRIM16,ILKAP,0.07402287
KANSL3,PIK3R1,0.07401951
FN3KRP,YIPF2,0.07401929
FAM193A,ENSG00000214265,0.07401923
DLGAP3,ANKRD18B,0.07401892
FOCAD,ATP6V0A1,0.074018784
SLC8A1,EXOSC1,0.074016206
KIF13B,ZNF362,0.07401509
RABGAP1L,DNMT1,0.074015014
FOXN3,RORB,0.074013785
NUP42,ACYP2,0.07401193
SAMD12,POM121C,0.07401083
SNX21,PPARD,0.074010625
OXR1,DDX10,0.074010156
LUC7L3,C1ORF35,0.07400916
CDH10,PCM1,0.07400764
ADIPOR2,PPFIBP1,0.074007146
LHFPL6,DDX10,0.074006796
CDYL,ANLN,0.07400651
CACNA1D,SPAG16,0.07400566
PPP2R2B,CERT1,0.07400558
PCDH11Y,CSAD,0.074005306
SMARCAL1,AHI1,0.07400516
PAK2,SH3TC1,0.07400286
KLHL24,RMDN3,0.07400084
LRRC37A3,TULP4,0.0740002
CPE,H6PD,0.07399954
EP400,MKRN3,0.07399949
HERC4,TBC1D15,0.073998235
ERC1,SENP5,0.073998
MAP4,B3GAT1,0.07399776
ZEB2,ZFYVE21,0.07399761
SLC25A46,CENPJ,0.07399754
LYN,DAGLB,0.07399694
SSBP2,PSMD11,0.07399666
PPP2R5C,TBXAS1,0.073996216
TXNDC16,ANKRD44,0.073996
PEX5L,CHD9,0.073995754
VCAN,CNIH3,0.07399439
MAGI2,BOD1L1,0.07399426
ADAM23,MAPRE2,0.07399421
MANBA,SCMH1,0.0739941
LRRFIP2,CTBS,0.07399401
SUZ12,ACAT1,0.07399384
PELI1,TMTC2,0.07399347
ZNF451,GLUL,0.07399218
DHDDS,AP1B1,0.07399187
GRM3,NTM,0.07399175
LATS1,KIF2A,0.073991485
NLGN4Y,MAP4K4,0.07398959
TCF12,ZDHHC20,0.073989056
TMEM41B,SLC20A2,0.073988244
RNF20,NFASC,0.07398821
RPS6KB2,VPS13B,0.07398766
MTMR7,PPP6C,0.07398761
CDC42SE2,AK5,0.07398748
GLDN,C1ORF43,0.07398695
ANKRD12,STAT5B,0.073986836
PTPRA,YPEL2,0.07398678
KAZN,GDAP2,0.07398649
GRIA3,ARID1B,0.073986135
MSI2,STXBP3,0.073984064
ROCK2,PCSK7,0.07398193
TAF1,RAB4A,0.07398132
PLEKHA5,LRRC28,0.073980935
ZFYVE9,DNAJC1,0.07397906
SELENOF,C2CD5,0.07397862
FRS2,DNMT1,0.073978566
LRRFIP2,RAB3GAP1,0.07397763
SETD4,WAPL,0.07397718
ADCY1,TRAF3,0.0739756
SNX27,ACER3,0.0739756
SLC12A2,PMS2,0.073975265
RAPGEF4,CACNA2D3,0.07397514
ELF2,CNOT2,0.07397511
MTSS1,KYAT3,0.07397436
MAN2A1,RCC1L,0.07397297
TENT2,MON2,0.073971026
SHROOM4,TBC1D5,0.07396997
GNAI1,ANKRD36,0.073969826
AIG1,SPAG16,0.07396952
SDK1,GRK3,0.073969476
SHOC2,CA5B,0.07396776
ZNF138,RNF170,0.07396593
RAB33B,MLH1,0.0739659
LRP1B,OTUD7A,0.073965326
ATXN1,DLG1,0.07396487
SLC4A8,GNAI1,0.07396393
SLF2,FARP2,0.07396301
HSPA12A,ASXL2,0.07396268
PHF3,ATP2C1,0.073962085
PPM1L,EXOC2,0.073961645
BRINP3,NPAS2,0.07396073
GPR158,UBE2K,0.07396021
FGF12,RMDN3,0.07395983
DPYD,MOB3B,0.07395889
QKI,MGAT5,0.07395717
B4GALT5,CDH26,0.07395652
POU2F1,APP,0.0739554
KLHL32,SPATS2,0.073954806
PKIG,SPTBN4,0.073954314
SPPL2A,TARBP1,0.07395423
ANKS1B,GSTO2,0.07395313
MYH15,CTNNA1,0.07395273
SNX27,CSAD,0.073951505
RNF157,C2CD5,0.073951334
YPEL2,AATK,0.073950455
ENDOD1,CENPC,0.073950335
PRUNE2,ULK4,0.073949955
KEAP1,MFN1,0.0739497
C3ORF70,TMEM132C,0.073947795
SLC4A10,GALNT17,0.07394778
PCSK6,CHD7,0.07394742
ATG7,TBCK,0.07394723
PHF14,PID1,0.07394541
TET3,TERF2IP,0.07394513
NOVA1,RIN2,0.073944725
KCTD16,PPP2R2A,0.073943995
ICA1,RAPGEF2,0.073943816
KIF13B,DYM,0.0739426
KLHL5,USP33,0.07394139
RERE,SFXN3,0.073939465
TAF3,DGKZ,0.07393793
ANKS1B,ARFGEF1,0.073937915
BPNT2,TPD52,0.073935546
RESF1,WIPF1,0.073934324
LARP1B,C2CD5,0.07393307
SMIM12,UBE4B,0.07393169
AMER2,DOHH,0.07393163
TMEM236,KCNQ2,0.07393133
HTRA1,PLLP,0.07393059
WASHC1,MAP2,0.073929675
CD47,MRPL48,0.073928
PIP4K2B,PTPRE,0.07392767
OSGIN2,C1ORF131,0.07392703
LPGAT1,IWS1,0.073926724
KCNB2,SKP2,0.073926486
FGFR2,MICU2,0.073925555
LAMA2,DHX36,0.07392393
CDC40,DOCK5,0.073923364
LYPLAL1,PPP1R21,0.0739223
ZNF844,UBE3D,0.07392213
MSH3,DNAJC1,0.073921934
XRCC4,UBE4B,0.07392158
HERC4,AAMDC,0.07392148
RELT,PTPA,0.07392094
ANO4,FAT1,0.07392094
NIPAL2,PPP2R2B,0.07392034
TMEM63A,NUP88,0.07391873
ARL15,MED8,0.07391608
RNF103-CHMP3,NR1D2,0.07391541
ZSWIM6,LDLRAD4,0.07391503
RNF220,ZNF365,0.0739129
NAV1,BBX,0.07391284
ELOVL6,UBE3A,0.07391175
LONP2,FBLN7,0.07391151
NIPSNAP2,BTBD2,0.07391065
ALDH3B1,ITPR2,0.07390865
EDIL3,GLCCI1,0.073907614
LARP7,KDM3A,0.07390716
TNPO1,ZC3H6,0.073906116
SDK1,WDR33,0.07390598
C19ORF47,GALNS,0.07390532
NRDE2,WDR59,0.07390516
UBA2,OTUD7A,0.073903956
ACSS1,H6PD,0.07390284
SH3GL3,DCAF16,0.07390241
LPAR1,TARS3,0.0739015
LRP2BP,OSBPL3,0.07390064
KLF13,MAN2A2,0.07389975
NPAS3,ATP13A3,0.073899746
CLIP1,KCTD16,0.07389708
THUMPD2,AAK1,0.07389575
SMURF1,ATG2B,0.073895015
CRELD1,MED24,0.07389478
PLXNC1,DTNB,0.07389359
TENM3,RBM6,0.073893316
DCBLD2,HAGH,0.07389292
CDKL5,NDFIP1,0.073892616
SLC41A2,KPNA1,0.073892355
DGKI,LMO4,0.07389188
RAPGEF5,BABAM2,0.073890746
BIRC6,C2CD5,0.07389038
PREPL,FOCAD,0.07388904
PPFIBP1,RBPMS,0.07388775
OAF,NMRK1,0.07388747
PCNX4,NEMF,0.07388698
GAB2,C2CD5,0.07388651
SCD5,ZNF708,0.073884934
GLMN,RABL6,0.07388378
SYT16,RMDN3,0.07388372
ZNF572,LSM12,0.07388263
RALYL,PRICKLE1,0.073881485
NAA50,DYNC1I1,0.07388084
NEK1,ACER3,0.073880546
PPP2R2B,CCM2,0.07387988
ZNF345,ENSG00000281593,0.07387898
HDAC3,AGAP4,0.0738785
OPA1,KPNA4,0.07387694
NSD1,SPTBN4,0.07387656
ENTPD5,MYO1D,0.07387633
CCDC122,YTHDF2,0.073875315
MTERF1,FAM98B,0.07387512
DTNBP1,SORBS1,0.07387471
MRRF,SRBD1,0.0738746
GLIS3,ATP13A3,0.073874354
PPP6R2,GNE,0.07387409
GRM7,LMO4,0.07387407
KCTD1,GPM6B,0.07387356
NELL1,SPAG16,0.07387339
TAOK2,EARS2,0.07386997
NAV3,C2CD5,0.07386996
GRM5,PRKRA,0.07386958
USP39,SCD5,0.07386916
RBFOX3,USP33,0.073865704
MYO1E,MAP4K4,0.07386527
UROS,TIMM23B,0.07386466
CNOT4,GALNT18,0.07386367
SERINC5,DNAJC5,0.07386362
ATP1A1,SPAG16,0.07386269
FRA10AC1,SLCO1A2,0.073862135
SMAP1,RAB6A,0.07386084
USP53,LURAP1,0.073860295
DCUN1D4,ZNF586,0.073858
STARD3,TPPP,0.07385561
PIAS2,PPM1L,0.07385518
HAPSTR1,GAN,0.07385475
SNF8,CD320,0.07385473
MLLT10,PIGB,0.07385414
MED27,PRPF40A,0.07385353
LONP2,DDX10,0.073851176
UTRN,TBC1D1,0.073850565
EIF4G3,DUS2,0.0738504
BAZ2A,FAM172A,0.073849075
SLC25A12,BTRC,0.073847316
PRR5L,P2RX7,0.07384674
PLD5,CNOT6,0.07384647
NOL10,HERC1,0.07384571
FEZ1,ATPAF1,0.07384565
ANK3,CREBRF,0.07384533
MGAT5,ADCY9,0.07384316
UBE2Q2P16,JMJD1C,0.07384307
HGSNAT,TARBP1,0.07384167
PREP,SPAG16,0.07383916
SASH1,TRIO,0.073838376
FAF1,TARBP1,0.073838346
PSME4,KIF13A,0.07383567
RABL2B,SERGEF,0.07383553
FA2H,MYRF,0.07383508
PLEKHA5,TMEM132B,0.07383359
CAMK4,CDK14,0.07383288
DDB2,FRMD4B,0.07383231
TOM1L2,MTMR2,0.07383152
JMJD1C,MAP1A,0.073830165
XKR6,CASC3,0.07382943
TSPAN5,DDB1,0.073829226
NFX1,ZFYVE16,0.07382879
IFT57,LRRC28,0.07382874
ASPA,DCP1A,0.07382869
PTPRD,GOLGA3,0.0738264
TBC1D9B,TRHDE,0.073824696
UPF2,PPP2R2A,0.07382437
SENP6,SMARCAL1,0.07382173
PAK1,MROH1,0.0738214
RGS6,CASC3,0.07382051
AGTPBP1,STX5,0.073819675
CACNB2,DNAJC1,0.07381784
ZFC3H1,STK39,0.073815055
CLASP1,RBAK-RBAKDN,0.07381159
RNF157,ANKRD44,0.07381145
ZNF12,IDS,0.073811255
LIMCH1,ZNF519,0.0738109
NDUFA10,SRBD1,0.073809646
NR2C1,PTTG1IP,0.07380959
TRIP12,MYO6,0.07380799
PDE4DIP,ASXL2,0.07380689
IFT88,TPTEP2-CSNK1E,0.07380644
MYO6,GNAQ,0.0738061
ARHGEF26,H6PD,0.073805995
CUX1,MRPL1,0.073805615
TBC1D5,USP34,0.0738039
CENPC,WWOX,0.07380382
DNAAF9,RNF13,0.07380338
THSD7B,GRID1,0.07380305
CPEB1,OSBPL1A,0.07380221
GRM5,RAP1GAP2,0.0737998
PHACTR3,ENSG00000284461,0.07379598
CDH12,APP,0.07379546
KIAA2026,RAPGEF2,0.07379506
LPCAT2,MAP7,0.07379496
ZMYND8,RNF13,0.07379461
CDC42BPA,RAPGEFL1,0.07379341
GRIN3A,KCNC2,0.073791355
RMC1,UBAP2L,0.07379129
SFSWAP,TEF,0.0737904
MSANTD3,SNRNP35,0.07378958
PLD1,CBFA2T2,0.07378851
JAKMIP1,HSD17B12,0.07378802
PRKN,TRAF3,0.07378738
TNFRSF19,CCDC30,0.07378682
CHD6,TESPA1,0.073785916
BAZ2B,DYM,0.07378438
SYNE1,H6PD,0.07378407
SHPRH,UTP23,0.07378345
DDX10,PBX1,0.07378294
INTS12,EPS15,0.073779784
MTHFR,PCLO,0.07377914
YWHAQ,SRCIN1,0.07377753
PMM2,GPATCH2L,0.07377706
CACNA1D,NIPSNAP2,0.07377688
SLC22A15,STK25,0.0737763
PDE4B,ZNF708,0.07377473
HIP1,IL1RAPL1,0.073773555
ADGRB3,LEMD2,0.07377268
CDKL5,FMN2,0.07377039
LANCL2,GATAD2B,0.07376962
KCNQ1,NALCN,0.07376954
FMNL2,ASXL2,0.073769115
CYP2U1,FBXO7,0.07376806
VPS13D,SGTA,0.07376716
INPP4B,PLCG1,0.0737666
AKAP10,SCGB2B2,0.073765524
DPYSL2,NUP85,0.07376542
NEMF,GPR143,0.0737646
EXOC6,OPHN1,0.07376342
HERC4,CBFB,0.07376326
ZMYM2,LUC7L,0.07376172
UCHL3,ELMO1,0.073760524
SETBP1,STAT5B,0.07375928
PPP2R2B,PSD3,0.073756
KCNJ3,MAPRE2,0.07375566
LYPLAL1,SLC20A1,0.07375561
MRPS27,MYRF,0.07375518
PPA2,LRRC28,0.07375357
ADARB2,CASC3,0.0737535
IDH3A,FBXW4,0.07375214
KCNK10,NAV1,0.07375155
CELF2,TDRKH,0.07375073
SMYD3,SGMS1,0.07375052
NUP54,C6ORF89,0.07375031
NFATC2IP,PDK1,0.07374987
ELK3,TOR1AIP1,0.07374971
RIMS2,RIMS1,0.07374902
ANKRD12,TAOK3,0.07374862
EPS15L1,SLC20A2,0.07374754
KAZN,ENOX1,0.073747344
FBXL17,PTCD3,0.07374654
PRICKLE2,DPYD,0.07374652
CCNT2,TMEM222,0.07374608
PHACTR1,USP33,0.07374606
BRMS1L,EXOC6B,0.07374599
ATP2A2,MROH1,0.07374593
SDHA,DPYD,0.07374548
MON2,ZFAND3,0.07374502
PKP4,RPS6KC1,0.07374487
PLPP2,ATXN3,0.07374468
HERC4,H6PD,0.07374462
MCTP1,ENSG00000284762,0.07374444
CCNH,XPO5,0.07374433
ATXN10,CCDC191,0.073744304
INTS11,DENND4A,0.07374426
NOMO1,YTHDF1,0.073743634
AP1S2,MDM4,0.07374249
COBL,SLC9A9,0.07374225
CPEB2,VRK2,0.07374225
HERC1,PSMD11,0.0737422
CLASRP,WNK1,0.07374153
CLIP1,DNM1L,0.07374146
UBE2D2,AGK,0.07374077
ARMC1,ROCK2,0.07374007
MAP7,EIF2AK2,0.07374001
KLHL5,CAMK2D,0.07373979
ZNF536,CBFB,0.0737384
HPCAL1,ANKRD44,0.073735125
FAM210A,SCAMP1,0.07373499
VTI1A,USP33,0.07373445
CSDE1,GLYR1,0.073734365
LRRFIP2,VPS45,0.07373413
ANK3,NXPH1,0.07373377
COBL,SLC35D2,0.073733754
NUBPL,TMTC2,0.07373327
MTERF3,KIAA0232,0.07373293
FARP1,CSAD,0.07373079
NSMCE2,DGKB,0.07372918
ENTPD3,FRMD5,0.07372812
FHIT,RAB9A,0.07372796
BACH2,TFB1M,0.07372784
DDB1,CDK19,0.07372653
EVA1C,POMT2,0.073724516
WDR41,PHF20L1,0.07372173
RFX3,KIF16B,0.073721714
FAR1,C17ORF80,0.07372028
BCAS1,ILKAP,0.0737199
PGM1,DTNB,0.07371982
ZNF565,PEX5L,0.073719576
AMOTL1,GLDC,0.07371887
GRIK2,SENP5,0.07371839
MICAL3,FNDC3A,0.07371799
TRIT1,C2CD5,0.07371533
CHCHD3,ACER3,0.07371511
ITFG1,MGMT,0.073713176
USP4,MPZL1,0.07371297
ARID4A,ATP2B1,0.07371276
GHR,USP33,0.07371272
RAB3GAP1,MDM4,0.0737127
ENSG00000233757,CUX1,0.073712476
TSHZ2,PID1,0.073711544
SPTBN1,PDSS2,0.07371122
KLHL32,PPM1A,0.073710166
GFM1,ARHGAP1,0.07370955
OLFM3,CSNK1A1,0.073707305
PKD1,TRAF3,0.0737068
MMAB,DPH5,0.07370597
NRDC,MTHFD1L,0.073704265
SLC4A10,LRRC28,0.07370172
TSC22D1,LEMD2,0.0737015
LRRC63,TPCN1,0.07370084
FOCAD,LRRC28,0.0737008
FOXK1,FAM83H,0.073700674
CORO6,ISCU,0.07369967
PHYHIPL,ST3GAL4,0.07369879
